"das_id","contents_name","sub_title","broadcast_date","details","category","type","still_flag","dougaflag","act_id","url","first_release_date","versionno","domestic"
"D0009051029_00000","土曜ドラマ　みかづき","「輝く瞳」",2018,"学校教育が太陽だとしたら、塾はその光を十分吸収できない子どもたちを照らす月――。２０１７年本屋大賞第２位！　昭和から平成に至る塾と日本社会の変遷を背景に、天才的講師とカリスマ的経営者の出会いが生んだあ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051029_00000",2019-01-26T21:00:00,0,0
"D0009051030_00000","よるドラ　ゾンビが来たから人生見つめ直した件","ゾンビが来たから人生見つめ直した件（１）﷯＜全８回＞　",2018,"ある地方都市でゾンビが大量発生！立ち向かうのはアラサー女子とその仲間たち！戦いの渦中、彼女たちの隠されていた欲望がいびつな形でうごめき出す！！「ゾンビ」＝現代を生きる私たちの危機と不安の象徴ととらえ、","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051030_00000",2019-01-19T23:30:00,0,0
"D0009051036_00000","第４２回創作テレビドラマ大賞　週休４日でお願いします","「週休４日でお願いします」",2018,"高橋直人（岡山天音）は弁当チェーン会社の正社員として働いている。上司の森田（皆川猿時）やパートの成美（しゅはまはるみ）たちとの間で板挟みとなり、事務処理は一手に担わねばならず、残業も多い。辞めたいなと","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051036_00000",2019-03-29T22:00:00,0,0
"D0009051047_00000","ドラマ　女川　いのちの坂道","ドラマ“女川　いのちの坂道”　　　　　　　　　　　　　　　　",2018,"東日本大震災で甚大な被害を受けた宮城県女川町。卒業間際で被災した子どもたちは「千年後のいのちを守ろう」と、あの日津波が到達した場所に『いのちの石碑』を建てる活動を続けている。ドラマはその実話をもとに２","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051047_00000",2019-03-09T22:00:00,0,0
"D0009051049_00000","スーパープレミアム　スローな武士にしてくれ～京都　撮影所ラプソディー～","～京都　撮影所ラプソディー～",2018,"水しぶき一滴まで鮮明に写るスーパースロー！屈強な身体を要するマシンで撮る壮絶チャンバラ！ワイヤーアクションで宙を舞う池田屋階段落ち！かつて人々を熱狂させた活劇が、最新技術で前代未聞の映像としてよみがえ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051049_00000",2019-03-23T21:00:00,0,0
"D0009051050_00000","連続テレビ小説　なつぞら","（１）「なつよ、ここが十勝だ」",2019,"戦争で両親を失った奥原なつを、たくましく育てたのは北海道・十勝の大自然と、開拓者精神にあふれた大人たち。やがてなつは、豊かな想像力と開拓者精神を生かし、アニメーションの世界にチャレンジする。戦後、北海","連続テレビ小説","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051050_00000",2019-04-01T08:00:00,1,0
"D0009051051_00000","ＮＨＫスペシャル　ドラマ　詐欺の子","ドラマ「詐欺の子」",2018,"一人暮らしの光代（桃井かおり）は、警察のオトリ捜査に協力、１４歳の「受け子」の和人（渡邉蒼）の逮捕に貢献する。和人の取調べが進み、「見張り」の遠山（長村航希）も逮捕される。様子を伺うため、裁判所に傍聴","特集,ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051051_00000",2019-03-23T21:00:00,1,0
"D0009051055_00000","土曜ドラマ　浮世の画家","土曜ドラマ「浮世の画家」",2018,"２０１７年度ノーベル文学賞を受賞したカズオ・イシグロの出世作「浮世の画家」の映像化。舞台は終戦後の日本。焼け跡から徐々に復興の姿を見せていく街の中、一人の老画家の人生を通し、人の心の弱さから生まれる「","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051055_00000",2019-03-30T21:00:00,0,0
"D0009051056_00000","ドラマ１０　ミストレス～女たちの秘密～","ドラマ１０　ミストレス～女たちの秘密～＜全１０回＞　　　　",2019,"原作は英国ＢＢＣの「Ｍｉｓｔｒｅｓｓｅｓ」。さまざまな国でリメーク版が制作された人気シリーズ。まるでジェットコースターのような過酷な日々を生き抜く主人公たちが最後に手に入れるもの…。それは愛という名の","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051056_00000",2019-04-19T22:00:00,0,0
"D0009051057_00000","よるドラ　腐女子、うっかりゲイに告（コク）る。","よるドラ　腐女子、うっかりゲイに告（コク）る。﷯＜全８回＞",2019,"同性愛者であることを隠して暮らす１８歳の高校生・純（金子大地）と腐女子の同級生・三浦さん（藤野涼子）。ある日、純は書店で三浦さんがＢＬ（ボーイズラブ）本を購入するところに遭遇する。純は、自分が実はゲイ","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051057_00000",2019-04-20T23:30:00,0,0
"D0009051060_00000","スーパープレミアム　スペシャルドラマ　恋と就活のダンパ！","「恋と就活のダンパ」",2019,"「覇気が無い、スマホ依存、マニュアル主義」。さまざまな批判にさらされ、土壇場まで追い詰められた大学生（加藤諒）が、恋と就活の運命の全てを賭け、なぜかダンパ（ダンスパーティー）を開催する！？「おっさんず","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051060_00000",2019-04-27T21:00:00,0,0
"D0009051061_00000","プレミアムドラマ　おしい刑事","プレミアムドラマ　おしい刑事＜全４回＞　　　　　　　　　　",2019,"並外れた推理力で華麗に犯人を追い詰めるが、いつも最後の最後で事態が大逆転！手柄をあと一歩で逃し、同僚に横取りされてしまう押井おしい刑事。周囲の呼び方は、もはや「惜しい刑事」としか聞こえない…。しかし、","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051061_00000",2019-05-05T22:00:00,0,0
"D0009051062_00000","土曜ドラマ　デジタル・タトゥー","（１）「消せないキズ」",2019,"インターネット上での誹謗（ひぼう）中傷や個人情報の拡散に苦しむ人が後を絶たない。他人に知られたくないプライバシーを暴かれ、人格を否定される苦しみ。匿名性に隠れた“悪意”はネット空間にいつまでも残り、消","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051062_00000",2019-05-18T21:00:00,0,0
"D0009051063_00000","ＢＳ時代劇　大富豪同心","（１）「見習い同心誕生！」",2019,"江戸一番の超豪商・三国屋の孫・卯之吉がひょんなことから同心に！？剣も振るえぬ新人見習い同心が、江戸の難事件をはんなり解決！！階級社会や貧富の格差を飛び越える現代的ヒーロー時代劇、爆誕！！卯之吉は、同心","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051063_00000",2019-05-10T20:00:00,0,0
"D0009051067_00000","プレミアムドラマ　大全力失踪","プレミアムドラマ　大全力失踪（１）",2019,"人生のリセットを求めて７年の完全失踪を遂げて帰ってきた男・磯山武。愛する妻や、婚約者ができたひとり娘とともにパン屋で働いていたある日、友人の怪しい頼み事を引き受け、なぜか殺人犯として追われるはめに！？","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051067_00000",2019-04-07T22:00:00,0,0
"D0009051078_00000","プレミアムドラマ　長閑の庭",-1,2019,"「恋の定義」を模索する、年の差恋愛未満ストーリー。元子（橋本愛）は大学院でドイツ文学を学んでいるが、恋愛経験がなく、学生たちの恋愛談義などに溶け込むことがまったくできない。劣等感を感じる元子に教授の榊","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051078_00000",2019-06-02T22:00:00,0,0
"D0009051080_00000","ＢＳ時代劇　螢草　菜々の剣",,2019,"１６歳の菜々が奉公に上がった風早家には、優しい奥様の佐知と身分の分け隔てなく接してくれる主あるじの市之進、そして二人の子供たちが居た。菜々は実は武家の出。藩内の不正を明らかにしようとした父が無実の罪で","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051080_00000",2019-07-26T20:00:00,0,0
"D0009051081_00000","特集ドラマ　夢食堂の料理人～1964東京オリンピック選手村物語",,2019,"1964東京オリンピック成功の舞台裏で、大会を支えた選手村の若き料理人たちにスポットを当てた特集ドラマ。世界の国々からやってくる選手団の総数は約7000人。全国から集まった約300人の料理人たちの奮闘","連続ドラマ,特集","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051081_00000",2019-07-23T19:30:00,0,0
"D0009051083_00000","プレミアムドラマ　ベビーシッター・ギン！","プレミアムドラマ　ベビーシッター・ギン！＜全１０回＞　　　",2019,"主人公・ギンの願いは、子どもたちと親たちに愛を届けること！悩めるあなたを、ギンが助ける！大和和紀さん原作『ベビーシッター・ギン！』を、大野拓朗さん主演でドラマ化！男性でありながら英国淑女の装いに身を包","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051083_00000",2019-06-30T22:00:00,0,0
"D0009051084_00000","特集ドラマ　永遠のニシパ　北海道と名付けた男　松浦武四郎",,2019,"北海道150年記念ドラマ。幕末から明治初期にかけて蝦夷地を探査・記録した探検家・松浦武四郎。武四郎はこの地を「北海道」と名付けたその人でもあった。彼の歩んだ波乱に富んだ生涯や、先住民アイヌとの交流を描","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051084_00000",2019-07-15T19:30:00,1,0
"D0009051087_00000","ドラマ１０　これは経費で落ちません！",,2019,"石鹸（せっけん）メーカーの経理部に勤めるアラサー独身女子・森若沙名子は、貸借対照表のごとく、「何事にもイーブンに生きる」をモットーに、回ってくる領収書や請求書をチェックする。それぞれの伝票には、金額や","連続ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051087_00000",2019-07-26T22:00:00,0,0
"D0009051088_00000","よるドラ　だから私は推しました",,2019,"リア充に見られたいアラサーOLの遠藤愛（桜井ユキ）は、友人の中でちょっとした見栄を張る日々を送っていたが、結婚を意識していた彼氏からその姿がみっともないとフラれてしまう。失意の中スマホを落とした愛が拾","連続ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009051088_00000",2019-07-27T23:30:00,0,0
